id,username,text,label
1.53845E+18,detikcom,Gubernur Jabar Ridwan Kamil membagikan momen liburan bersama Atalia Praratya dan kedua anaknya.  https://t.co/Iu8jPuQ44l,1
1.53845E+18,detikcom,Terasa lebih sering mengisi BBM? Yuk kenali ciri-ciri mobil mulai boros BBM:   https://t.co/uBe2xcPm5d,1
1.53845E+18,detikcom,"Jumlah kasus COVID-19 di Indonesia bertambah 1.167, Minggu (19/6/2022). Sementara itu pasien sembuh bertambah 632, meninggal 3.  https://t.co/Vx7exDr1lw",1
1.53845E+18,detikcom,"Rencana Gibran mengunjungi Ketum Gerindra Prabowo Subianto di Bukit Hambalang, Bogor, Jawa Barat akhirnya terlaksana. Rencana ini sudah tercetus sejak lama.  https://t.co/9FhGl66Dtv",1
1.53844E+18,detikcom,"Mengurus dua bayi sekaligus memanglah bukan perkara mudah. Namun, Mona Ratuliu sangatlah menikmati peran itu.   https://t.co/Q26q30nizN",1
1.53844E+18,detikcom,Tamara Bleszynski ramai dukungan usai tersandung kasus. Ia ngaku jadi korban penggelapan aset properti. Begini respons Tamara Bleszynski:   https://t.co/YTcueCw40a,1
1.53844E+18,detikcom,"Pernikahan adat Bugis-Makassar digelar meriah di New York, Amerika Serikat (AS) viral di media sosial.   https://t.co/Q60RCZeRva",1
1.53844E+18,detikcom,Allo Bank menawarkan diskon besar bagi penggunanya. Bagi para cowok yang ingin membeli pakaian maupun aksesoris ada banyak diskon selama periode 13-19 Juni.  https://t.co/4VHJj94CUG,1
1.53844E+18,detikcom,#FOTO Akhir pekan dimanfaatkan warga untuk olahraga atau sekadar habiskan waktu bersama keluarga. Ini potret aktivitas warga Ibu Kota saat akhir pekan:   https://t.co/odS0i443fL,1
1.53844E+18,detikcom,"Banyak kisah inspiratif dari perjalanan haji. Seperti kisah Moh. Ilyas, penjual aking yang bisa berangkat haji tahun ini:   https://t.co/xoglDi7aX1",1
1.53844E+18,detikcom,"Tidak ada makan siang gratis, begitu kata pepatah. Kejayaan Bill Gates jadi orang terkaya dunia berkat Microsoft bukan ditempuh dengan cara mudah. Ini rahasianya:   https://t.co/rTrCttDcmW",1
1.53844E+18,detikcom,Manchester City belum puas walau sudah datangkan Erling Haaland. Manajer Pep Guardiola masih mau menambal dua posisi di dalam tim dengan pemain-pemain baru!  https://t.co/kAkAbPMEpq,1
1.53844E+18,detikcom,"Peneliti dari Museum Geologi mengungkap dulunya Sumedang merupakan lembah muara dan rawa, hal itu terbukti dari penemuan fosil buaya dan kura-kura purba.  Via @detik_jabar  https://t.co/miTFbkOCTa",1
1.53844E+18,detikcom,"Situs bernama SocialSpy WhatsApp sempat jadi bahan perbincangan, karena dinarasikan bisa dipakai untuk menyadap percakapan WhatsApp orang lain.  https://t.co/xvbYkNDGkH",1
1.53844E+18,detikcom,"Pebalap Monster Energy Yamaha, Fabio Quartararo, menyebut MotoGP Jerman bakal menjadi salah satu seri MotoGP paling menantang musim ini.  https://t.co/27lqRZTpFg",1
1.53844E+18,detikcom,Link live streaming Trans7 untuk menyaksikan MotoGP Jerman 2022 bisa dilihat di sini: #MotoGP   https://t.co/L1GkE6UCU9,1
1.53844E+18,detikcom,Tanboy Kun dan Irfan Hakim akhirnya berdamai. Keduanya sudah bertemu dan tidak ada lagi dendam yang terpendam.  https://t.co/HC4FEyvTDE,1
1.53844E+18,detikcom,"Tebak-tebakan sederhana ini bisa mengolahragakan otak. Kalau badan masih mager, minimal otaknya dulu lah berkeringat. Yuk dicoba!  https://t.co/UWl4pEGwcT",1
1.53844E+18,detikcom,Sandara Park kini tengah berada di Dubai. Ia sedang berlibur dengan menginap di hotel mewah. Ini potretnya:   https://t.co/MkviQLe4pR,1
1.53844E+18,detikcom,Piala Dunia 2022 di Qatar akan berlangsung berbeda buat para fans dari berbagai belahan dunia. Salah satunya ancaman penjara bagi mereka yang kumpul kebo!  https://t.co/USQrcAQW47,1
1.53844E+18,detikcom,"Rizal Taofiq, bobotoh asal Tasikmalaya yang sempat dikabarkan hilang saat akan menyaksikan laga Persib Vs Persebaya sudah ditemukan.  https://t.co/UtbdZC914e",1
1.53844E+18,detikcom,Rodrygo mengungkap Neymar ingin mewariskan nomor punggung 10 di timnas Brasil. Neymar ingin Rodrygo memakai nomor itu ketika ia pensiun dari timnas.  https://t.co/fDgmjiU1o2,1
1.53844E+18,detikcom,Ganda campuran China Zheng Siwei/Huang Yaqiong menjadi juara Indonesia Open 2022. Keduanya kalahkan wakil Jepang Yuta Watanabe/Arisa Higashino dua gim langsung.  https://t.co/XzZe8HrrQK,1
1.53844E+18,detikcom,"Irfan Hakim dan Tanboy Kun akhirnya berdamai. Setelah mendapatkan peringatan dari Irfan Hakim, Tanboy Kun mendatangi rumah sang presenter.   https://t.co/h6jBITD36q",1
1.53843E+18,detikcom,"Balapan MotoGP Jerman 2022 akan digelar nanti malam, Minggu (19/6/2022). Link live streaming MotoGP Jerman bisa disimak di sini:   https://t.co/0qJdFviO2D",1
1.53843E+18,detikcom,Beberapa selebritas dunia ternyata ada yang dilarang masuk ke China. Pemerintah negara setempat melarang mereka dengan alasan tertentu. Ini daftarnya:   https://t.co/hN807r1GUF,1
1.53843E+18,detikcom,"Seri ke-10 MotoGP akan berlangsung di Sirkuit Sachsenring, Jerman, Minggu (19/6/2022) malam WIB. Saksikan live streaming MotoGP Jerman 2022 di sini:   https://t.co/pKj0vbBDCV",1
1.53843E+18,detikcom,Budaya thrifting alias belanja barang atau pakaian bekas telah berkembang sejak lama. Ini asal usul thrifting:   https://t.co/1yhYwz10xT,1
1.53843E+18,detikcom,"Seorang pria di Pondok Aren, Tangerang Selatan yang sedang memperbaiki toren air tewas karena tersetrum aliran listrik. Korban berinisial AH (63).  https://t.co/zTwb1AjF9V",1
1.53843E+18,detikcom,"2 siswa SD di Kabupaten Sinjai, Sulsel, meninggal tertimpa pohon kelapa. Insiden terjadi saat kedua kakak-beradik ini hendak menuju sekolah.  https://t.co/QFlXiN9R3h",1
1.53843E+18,detikcom,"Sebanyak 1.254 calon jemaah haji asal Sidoarjo mulai diberangkatkan. Dari jumlah tersebut, 54 jemaah menunda keberangkatannya.  https://t.co/ppSbDUqGyL",1
1.53843E+18,detikcom,"Donny Suhendra, gitaris legendaris Indonesia meninggal dunia. Para musisi berduka. Selamat jalan Donny Suhendra...   https://t.co/5DFZDHlaE6",1
1.53843E+18,detikcom,"Salah satu bentuk perayaannya, CT ingin mengundang masyarakat luas untuk makan malam dan berbincang secara langsung bersama dirinya.  https://t.co/KLs8T22xpG",1
1.53843E+18,detikcom,Peristiwa penemuan mayat hingga kebakaran dalam sepekan menyita perhatian pembaca. Simak di sini:   https://t.co/AE3YjVj3rW,1
1.53843E+18,detikcom,Satpol PP Jakarta Timur menurunkan sebuah spanduk berisi foto Gubernur DKI Anies Baswedan bersama seluruh Presiden Republik Indonesia.  https://t.co/ZPNwgwAqpa,1
1.53843E+18,detikcom,Mantan Direktur Persib Muhammad Farhan meminta PSSI objektif dalam melihat kasus meninggalnya dua Bobotoh.  https://t.co/MEUirpbx64,1
1.53843E+18,detikcom,"Elon Musk sangat aktif di Twitter, media sosial yang akan dibelinya. Dalam tweet barunya, ia menyinggung TikTok.  https://t.co/npcBmSnqIu",1
1.53843E+18,detikcom,"Prabowo Subianto mengajak anak Wali Kota Solo Gibran Rakabuming Raka, Jan Ethes Srinarendra berkuda di Bukit Hambalang.  https://t.co/pjovxZHuGf",1
1.53843E+18,detikcom,"Mantan menteri pariwisata, seni dan budaya Malaysia, Nazri Aziz panen hujatan di media sosial usai melontarkan komentar nyinyir 'banjir jadi daya tarik wisata'.  https://t.co/NUmz1k3S5q",1
1.53843E+18,detikcom,"Eks Kepala UPT Tanah Dinas Kehutanan DKI, HH ditetapkan sebagai tersangka kasus dugaan korupsi pembebasan lahan di Kecamatan Cipayung pada 2018.  https://t.co/avI1vhVXCz",1
1.53843E+18,detikcom,"Menparekraf Sandiaga Uno bertakziah ke rumah dinas Ridwan Kamil. Sandiaga mengaku kagum dengan sosok Eril, anak Ridwan Kamil.  https://t.co/yuFpV3c6Ze",1
1.53843E+18,detikcom,"Winger AS Roma, Nicolo Zaniolo, mengungkap Jose Mourinho mengajarinya banyak hal. Salah satu ajaran Mourinho yang paling penting adalah mengendalikan emosi.  https://t.co/mljyzUYAId",1
1.53843E+18,detikcom,Arya Saloka jadi sorotan gara-gara unggahan di media sosial miliknya yang menyindir soal profesionalisme di dunia akting. Sindir Amanda Manopo?  https://t.co/Jtem2wf6df,1
1.53843E+18,detikcom,Chairman CT Corp Chairul Tanjung mendapat kado istimewa dari Gubernur Jabar Ridwan Kamil di hari ulang tahunnya ke-60.  https://t.co/0rALpDDPH7,1
1.53843E+18,detikcom,"Presiden Real Madrid Florentino Perez kembali mengomentari Kylian Mbappe. Perez mengatakan, Mbappe pasti merasa menyesal karena memilih bertahan di PSG.  https://t.co/ppl9ReOQ7b",1
1.53843E+18,detikcom,Akhir kejayaan Nokia sebagai produsen ponsel terbesar di masa silam menghadirkan banyak momen menarik. Seperti momen bos Nokia ini:    https://t.co/EaRVo6MHEM,1
1.53842E+18,detikcom,"Beredar video yang menampilkan adegan mobil menyeruduk car wash hingga menabrak 2 perempuan serta seorang bocah. Disebut teradi di Ciracas, Jaktim.  https://t.co/3HbzJyEwjq",1
1.53842E+18,detikcom,Tai Tzu Ying tampil sebagai juara tunggal putri Indonesia Open 2022. Pebulutangkis peringkat dua dunia itu menang lewat rubber game atas Wang Zhi Yi.  https://t.co/Mr6brGhZ5q,1
1.53842E+18,detikcom,Rancangan KUHP masih menjadi misteri lantaran drafnya belum dibuka luas ke publik. Begini sikap MK soal delik penghinaan ke pemerintah:   https://t.co/Zakx0LJZ7f,1
1.53842E+18,detikcom,Gibran Rakabuming Raka berkuda bersama Ketua Umum Partai Gerindra Prabowo Subianto. Prabowo berterima kasih kepada Gibran karena telah mengunjunginya.  https://t.co/BiVWdX0OyI,1
1.53842E+18,detikcom,"Gubernur Jateng Ganjar Pranowo bicara soal insiden tewasnya dua Bobotoh di Gelora Bandung Lautan Api. Agar kejadian tak terulang, Ganjar beri saran ini:  https://t.co/7nXvjgwM2H",1
1.53842E+18,detikcom,Kapolri Jenderal Listyo Sigit Prabowo menegaskan pihaknya dalam waktu dekat akan menindaklanjuti hasil revisi Peraturan Kepolisian terkait peninjauan kembali sidang komisi etik Polri.  https://t.co/uaMTSs1gmz,1
1.53842E+18,detikcom,David Hasselhoff dikenal sebagai ikon serial Baywatch yang melegenda. Kini ia menikah untuk yang ketiga kalinya dengan Hayley Roberts. Ini potretnya:   https://t.co/YxVoUMOYYV,1
1.53842E+18,detikcom,Partai Demokrat mengibaratkan pertemuan PKB dan Gerindra terkait kerja sama Pilpres 2024 bak gadis yang dipaksa menikah oleh ortunya.   https://t.co/HyuwE9UFn8,1
1.53842E+18,detikcom,Winger muda Real Madrid Rodrygo Goes semakin mengilap di musim ketiganya. Rodrygo mengklaim pernah menolak tawaran bergabung Barcelona demi Madrid.  https://t.co/bk72dnqbW7,1
1.53842E+18,detikcom,"Ingat betapa hebohnya serial Squid Game hingga dinobatkan menjadi film terlaris sepanjang masa? Sekarang ada reality show-nya lho, berhadiah miliyaran!  https://t.co/bzQlGPHdUr",1
1.53842E+18,detikcom,"Pekan Raya Jakarta atau Jakarta Fair kembali hadir setelah 2 tahun pandemi. Kamu yang mau ke sana, jangan lupa beli tiket online supaya enggak ribet!  https://t.co/zKFqRiReZy",1
1.53842E+18,detikcom,"Beruang kutub biasanya menggunakan es laut untuk berburu. Tapi ternyata, ada kelompok yang menemukan cara lain untuk mendapatkan makanan.   https://t.co/kQ6v2oVjZa",1
1.53842E+18,detikcom,Musisi senior yang juga gitaris Krakatau Donny Suhendra meninggal dunia pada Minggu (19/6) di usia 62 tahun. Selamat jalan…  https://t.co/HkKNs9nN7J,1
1.53842E+18,detikcom,Momen libur sekolah paling enak dihabiskan dengan staycation bersama keluarga. Kamu yang menggunakan Allo Bank bisa dapatkan harga promo!  https://t.co/tp0NVsmqhn,1
1.53842E+18,detikcom,"Ratusan pesepeda nampak mencolok di Kota Brighton, Inggris. Mereka telanjang keliling kota untuk gelar aksi peduli lingkungan.  https://t.co/fIPfWrD9xZ",1
1.53842E+18,detikcom,Kementerian Pertanian melalui program Food Estate menjual bawang merah dan cabai-cabaian dengan harga murah. Serbuu!  https://t.co/hptH6pRZ2h,1
1.53842E+18,detikcom,BMKG mengungkap sejumlah faktor yang menyababkan kualitas udara di Jakarta beberapa hari belakangan ini. Ini penjelasan BMKG:   https://t.co/FbNQ6jjCpY,1
1.53842E+18,detikcom,Kapolri Jenderal Listyo Sigit Prabowo memastikan tindak lanjut Perkap yang akan jadi dasar PK atas putusan sidang etik AKBP Raden Brotoseno.   https://t.co/KeSKQD2sC2,1
1.53842E+18,detikcom,"Istilah 'friends with benefit' merupakan hubungan seks kasual tanpa komitmen dan tidak eksklusif. Meski tengah menjadi perbincangan publik, hubungan ini dinilai memiliki sisi gelapnya. #CNNIndonesia #detiknetwork   https://t.co/xKTHgpiy3B",1
1.53842E+18,detikcom,Pep Guardiola tak butuh waktu lama untuk mendapatkan pengganti Juanma Lillo di Manchester City. Dia adalah eks pesepakbola Italia Enzo Maresca.  https://t.co/aBTcDQ5btW,1
1.53842E+18,detikcom,Di STNK juga tertera informasi mengenai SWDKLLJ. Apa itu SWDKLLJ yang dibayarkan tiap tahun? Ini penjelasannya:   https://t.co/UI99Pm41Gf,1
1.53841E+18,detikcom,"Mengandung alkohol, bir tentu saja tidak memiliki sertifikasi halal. Namun bagaimana dengan bir pletok khas Betawi? Apakah bisa dapat sertifikasi halal?  https://t.co/g9bhgn4l2W",1
1.53841E+18,detikcom,"Meskipun kecil, jangan sepelekan sayap ayam. Jika dibumbui dan digoreng kering siapa saja bakal ketagihan, Dari sayap ayam ala Thai hingga lolipop. Ini resepnya:   https://t.co/2wZrcSZpe2",1
1.53841E+18,detikcom,"Final Indonesia Open 2022 dari ganda campuran dimenangi oleh pasangan China, Zheng Siwei/Huang Yaqion. Mereka kalahkan Yuta/Arisa dua gim langsung!  https://t.co/fzgbDTkJNE",1
1.53841E+18,detikcom,Dokter saraf mengingatkan risiko stroke bisa dialami siapa saja terutama yang memiliki faktor risiko seperti aneurisma. Salah satu tandanya sering sakit kepala.  https://t.co/gqsX7pjdcH,1
1.53841E+18,detikcom,"Pulau Dewata menawarkan banyak kuliner enak yang mudah diracik sendiri. Kalau mau bikin sendiri, contek 10 resep hidangan Bali di sini:   https://t.co/RJXle2fUr9",1
1.53841E+18,detikcom,"Kalau Indonesia punya kemacetan abadi Puncak, di Italia ada Amalfi Coast. Desa dengan pahatan tebing dan pemandangan laut eksotis jadi incaran turis.  https://t.co/MnL6pVtyNa",1
1.53841E+18,detikcom,"Chairman CT Corp Chairul Tanjung (CT) menemui Ridwan Kamil di Gedung Pakuan, Kota Bandung. CT menyampaikan duka kepada Ridwan Kamil.  https://t.co/eiXfY4hdjd",1
1.53841E+18,detikcom,"Pareidolia adalah fenomena seseorang sering melihat sosok wajah pada benda tertentu, salah satunya di makanan. Begini potretnya:   https://t.co/SS70qG6gwa",1
1.53841E+18,detikcom,"Saksikan live streaming MotoGP Jerman pada Minggu, 19 Juni 2022 Pukul 17.00 WIB hanya di detikcom. Ikuti juga kuis tebak podium MotoGP dan menangkan hadiahnya! Klik  https://t.co/xM5IaCfUlU  https://t.co/G6hz3vSOGs",1
1.53841E+18,detikcom,Soto Bandung buatan Vincero Social House disajikan berbeda dengan Soto Bandung pada umumnya. Bukan irisan daging sapi biasa melainkan dengan daging sirloin. Simak di sini.  Via @detik_jabar  https://t.co/Q3qAttCaV5,1
1.53841E+18,detikcom,"Jika travelers berencana untuk menginap di hotel, sebaiknya perhatikan hal-hal ini terlebih dulu:   https://t.co/2u4S3Kz5ly",1
1.53841E+18,detikcom,Nasib malang dialami penumpang disabilitas pria ini. Ia adalah pelanggan maskapai Inggris yang jatuh hingga tewas di eskalator Bandara Gatwick yang sibuk.  https://t.co/AK5qBTrZmT,1
1.53841E+18,detikcom,Kampus di Indonesia tengah membuka seleksi mandiri dan mematok biaya uang pangkal untuk calon mahasiswa baru. Salah satunya Unair.  https://t.co/5iqo5x16J1,1
1.53841E+18,detikcom,"Sosialita asal AS Erika Jayne hidup bergelimang harta, namun kini ia tersandung skandal pajak. Inilah potret gaya mewahnya:   https://t.co/OUdRdJ1tot",1
1.53841E+18,detikcom,"Satu dari empat lajang di Jepang tidak berminat menikah, menurut survei yang dilakukan badan pemerintah. Ada berbagai alasan yang mendasari keputusan tersebut:   https://t.co/X6sxCB8fPY",1
1.53841E+18,detikcom,"Masalah kecanduan makanan dialami beberapa orang. Pria Inggris ini, salah satunya. Selama 20 tahun terakhir, ia minum Pepsi hingga 30 kaleng setiap hari.  https://t.co/9SYX1vVvvk",1
1.53841E+18,detikcom,"Sejumlah peternak di Asahan, Sumut didatangi oknum petugas mengaku paramedis dari dinas untuk melakukan penyuntikan sapi dengan membayar sejumlah uang.  https://t.co/5EHVdZFkKC",1
1.53841E+18,detikcom,PPP berharap Panglima TNI Jenderal Andika Perkasa tidak tergoda dengan manuver partai politik.  https://t.co/5oPnMiMXab,1
1.53841E+18,detikcom,Teh dikenal sebagai minuman yang berkhasiat bagi kesehatan tubuh. Tetapi ada jenis-jenis teh yang memiliki manfaatnya tersendiri bagi wanita.  https://t.co/7M6LX2Sjzl,1
1.53841E+18,detikcom,Orang Korea terbiasa mengonsumsi nasi yang dicampurkan biji-bijian setiap harinya. Nasi Ini populer sebagai japgokbap atau ogokbap. Ini faktanya:  https://t.co/dA7kW3g8HM,1
1.5384E+18,detikcom,Pebalap Ducati Francesco Bagnaia akan start terdepan di balapan MotoGP Jerman 2022 tapi memiliki rekor buruk di Sachsenring.   https://t.co/NwpWECjxHc,1
1.5384E+18,detikcom,"Tabrakan beruntun terjadi di jalur Denpasar-Singaraja, Banjar Pacung, Desa Baturiti, Tabanan, Sabtu (18/6/2022). Satu unit bus pariwisata yang mengangkut rombongan pelajar dari Surabaya, Jawa Timur, menabrak belasan kendaraan mobil dan motor.  https://t.co/JE0CgRAzhZ",1
1.5384E+18,detikcom,"Kakek asal Kolaka Utara, Sulawesi Tenggara menikahi wanita berusia 28 tahun. Perempuan yang dinikahi adalah kakak kandung dari mantan istrinya.  https://t.co/qfNRoEBkUi",1
1.5384E+18,detikcom,"Gubernur Jawa Tengah, Ganjar Pranowo, diteriaki warga 'Halo Presidenku' saat jalan-jalan di CFD Kota Solo pagi ini.  https://t.co/u7AqbPf6xB",1
1.5384E+18,detikcom,Otoritas berwenang Amerika Serikat berhasil memenangkan pertarungan hukum di pengadilan. Mereka diperbolehkan menyita kapal yacht mewah milik Crazy Rich Rusia.  https://t.co/gimyCzDQ01,1
1.5384E+18,detikcom,Kisah sukses diet kerap mencuri perhatian. Netizen Twitter slythheryn bikin kagum karena berhasil turun 21 kg dengan tetap makan enak saat sedang diet.  https://t.co/CpIdwANJy2,1
1.5384E+18,detikcom,"#FOTO Momen tak terduga terjadi saat Presiden AS Joe Biden tengah bersepeda di area Pantai Rehoboth, Delaware. Ia jatuh saat hendak menyapa pendukungnya.  https://t.co/qXnQcRfub8",1
1.5384E+18,detikcom,Kualitas udara di Jakarta tercatat menjadi salah satu yang terburuk di dunia pada akhir pekan ini. Fraksi Gerindra DKI menilai hal ini perlu jadi perhatian.  https://t.co/sODdkE4hz2,1
1.5384E+18,detikcom,Sekretaris Jenderal NATO Jens Stoltenberg menyebut perang di Ukraina bisa berlangsung hingga bertahun-tahun lamanya.  https://t.co/VEBfZYMycJ,1
1.5384E+18,detikcom,Pria ini mengajak sang ibu tercinta malam mingguan dan menikmati waktu berdua sukses bikin warganet terharu...    https://t.co/3ZfBi6FgfT,1
1.5384E+18,detikcom,Kualitas udara Jakarta tercatat jadi salah satu yang terburuk di dunia pada sepekan terakhir. PDIP DKI menilai salah satu penyebabnya polusi kendaraan pribadi.  https://t.co/hxiBtImnwp,1
1.5384E+18,detikcom,"Iuran BPJS Kesehatan pada bulan Juli mendatang akan menerapkan prinsip gotong royong. Nantinya, tak akan ada lagi kelas 1,2 dan 3.  https://t.co/LTU1zw1dbO",1
1.5384E+18,detikcom,"Marvel Studios akan memproduksi serial Wonder Man, salah satu karakter komik yang bisa dikatakan tidak terlalu populer.   https://t.co/pWwMDZaUGo",1
1.5384E+18,detikcom,Kasus gugatan konsumen DFSK Glory 580 yang tak kuat menanjak sudah diputuskan. Pengadilan Negeri Jakarta Selatan menolak gugatan tersebut.  https://t.co/iqxB6Oi8Tu,1
1.5384E+18,detikcom,Social Engineering atau soceng kerap terjadi belakangan ini. Pelaku yang dikenal sebagai begal rekening menggunakan modus soceng untuk menguras harta korban.  https://t.co/bJk9Pytvof,1
1.5384E+18,detikcom,Kepala BMKG Dwikorita Karnawati bicara di forum Intergovernmental Oceanographic Commission-Executive Council ke -55 di Paris.   https://t.co/nN68Z5t1LU,1
1.5384E+18,detikcom,Grace Natalie menegaskan partainya tidak akan mendukung Gubernur DKI Jakarta Anies Baswedan maju sebagai capres pada Pemilu 2024.   https://t.co/zokfY8tf41,1
